repeat,outer_fold,model,gene,selected_probe,n_candidate_probes,training_mean_expression,tie_count,selection_rule
4,1,candidate,TBK1,11717931_at,2,7.726200406249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TEAD1,11752086_a_at,3,5.4216321875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TEAD4,11733699_a_at,1,4.81677925,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TMEM173,11727044_a_at,1,6.9041106249999995,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TNF,11721577_at,1,6.536822031250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TSC1,11718820_at,4,7.22862896875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,TSC2,11756886_a_at,2,6.07164290625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,ULK1,11744271_a_at,1,6.455873625000001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,VCP,11745875_x_at,4,8.15959359375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,VDAC1,11715655_s_at,1,7.52643159375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,VDAC2,11748509_s_at,2,9.369821375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,VDAC3,11754510_s_at,3,9.27678840625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,WWTR1,11755099_a_at,3,6.75937696875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,candidate,YAP1,11717924_a_at,8,4.564436499999999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,ma,BID,11732218_x_at,4,8.259845875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,ma,FTH1,11757633_x_at,2,12.2820696875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,ma,LACTB,11721387_at,2,7.55458890625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,1,ma,PDK3,11730952_a_at,1,5.9046157812499995,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,AKT1,11716087_s_at,3,7.26721853125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,AMBRA1,11741563_a_at,3,6.40801915625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,ATG5,11718147_a_at,3,6.34404240625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,ATG7,11750782_a_at,3,5.797845468749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BAK1,11748849_a_at,5,7.172647125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BAX,11742537_a_at,2,6.2963255,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BBC3,11727707_a_at,2,8.290535187500002,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BCL2,11721377_x_at,6,7.30992196875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BCL2L1,11739958_x_at,3,9.71461078125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BCL2L13,11747880_a_at,7,7.5605783437500005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BID,11732218_x_at,4,8.24295125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BNIP3,11743084_s_at,2,5.4313987812499995,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,BNIP3L,11746802_x_at,6,11.116688406249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,CALCOCO2,11744395_s_at,5,8.529464937499998,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,CCL5,11753810_a_at,3,10.7412883125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,CHUK,11754797_a_at,1,6.58710096875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,CXCL10,11720298_at,1,4.97225521875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,DNM1,11761584_x_at,3,5.3361779375000005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,DNM1L,11742435_a_at,4,7.36124709375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,DNM2,11735759_a_at,3,9.31378165625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,EIF4EBP1,11718284_x_at,3,7.29443496875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,FIS1,11723286_a_at,1,8.24225875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,FKBP8,11743133_a_at,3,7.304509843750001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,FUNDC1,11731671_at,1,6.0419869375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,GABARAP,11715479_a_at,4,11.509943125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,GABARAPL2,11754495_x_at,4,10.12517671875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,GDAP1,11739561_at,4,4.18149625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,GIGYF1,11720122_at,5,7.99577540625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,GIGYF2,11739463_a_at,7,5.98186709375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,HIF1A,11718757_s_at,8,9.127956031250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,IKBKB,11730928_a_at,11,7.930126531250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,IL6,11760425_a_at,2,4.5017391875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,INF2,11736439_a_at,5,6.18604925,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,IRF3,11745499_x_at,6,6.39280759375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,IRF7,11718916_a_at,1,8.63788234375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,LATS1,11745334_a_at,3,3.03084740625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,LATS2,11755581_a_at,3,6.87536590625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MAP1LC3B,11738984_x_at,4,9.555217125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MCL1,11715483_s_at,6,11.92260290625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MFF,11745184_a_at,5,7.66668909375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MFN1,11731456_at,3,6.6543926875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MFN2,11741010_a_at,3,8.487835500000001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MIEF1,11757944_s_at,3,6.22278025,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MIEF2,11735347_a_at,1,4.31901590625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MST1,11721819_x_at,2,5.23209503125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MTCH2,11721075_a_at,2,6.894369906250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MTFR1,11725658_a_at,5,5.67952375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MTFR1L,11735789_a_at,8,7.0088651875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,MTOR,11716134_a_at,3,6.355264875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,NBR1,11738519_x_at,6,7.76063690625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,NFKB1,11717542_a_at,1,8.78135128125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,OPA1,11740746_s_at,5,6.2116180624999995,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,OPTN,11745271_x_at,3,8.819038531250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,PHB2,11715383_a_at,3,8.65355884375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,PINK1,11726996_at,2,9.0033955625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,PLD6,11725448_at,2,4.7692889375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,PMAIP1,11724509_a_at,2,6.56909275,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,RELA,11745440_s_at,3,7.86605203125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,RHEB,11716260_s_at,4,8.3173329375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,RPS6KB1,11750648_x_at,7,6.6298734687500005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,RPTOR,11722498_s_at,6,4.871179874999999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,SQSTM1,11756761_x_at,5,9.1184499375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TAX1BP1,11752195_s_at,5,9.39155225,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TBK1,11717931_at,2,7.703139531250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TEAD1,11752086_a_at,3,5.434715875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TEAD4,11733699_a_at,1,4.8856119375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TMEM173,11727044_a_at,1,6.938253125000001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TNF,11721577_at,1,6.489311031250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TSC1,11718820_at,4,7.1502218125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,TSC2,11756886_a_at,2,6.07506434375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,ULK1,11744271_a_at,1,6.48195684375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,VCP,11745875_x_at,4,8.157539374999999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,VDAC1,11715655_s_at,1,7.51464459375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,VDAC2,11748509_s_at,2,9.3932546875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,VDAC3,11754510_s_at,3,9.248660093749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,WWTR1,11755099_a_at,3,6.7716515,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,candidate,YAP1,11717924_a_at,8,4.57585565625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,ma,BID,11732218_x_at,4,8.24295125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,ma,FTH1,11757633_x_at,2,12.236004375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,ma,LACTB,11721387_at,2,7.5297255000000005,1,highest outer-training mean; exact ties by lexicographic probe ID
4,2,ma,PDK3,11730952_a_at,1,5.79360296875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,AKT1,11716087_s_at,3,7.23554128125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,AMBRA1,11741563_a_at,3,6.462383218749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,ATG5,11718147_a_at,3,6.3026655,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,ATG7,11750782_a_at,3,5.79045909375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BAK1,11748849_a_at,5,7.164145125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BAX,11742537_a_at,2,6.29281359375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BBC3,11727707_a_at,2,8.29575578125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BCL2,11721376_at,6,7.409553531249999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BCL2L1,11739958_x_at,3,9.681085531250002,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BCL2L13,11747880_a_at,7,7.565115875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BID,11732218_x_at,4,8.221608218750001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BNIP3,11743084_s_at,2,5.5224803125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,BNIP3L,11746802_x_at,6,11.055504687500001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,CALCOCO2,11744395_s_at,5,8.55908759375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,CCL5,11753810_a_at,3,10.803088093749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,CHUK,11754797_a_at,1,6.55563646875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,CXCL10,11720298_at,1,4.858235625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,DNM1,11761584_x_at,3,5.316232343749999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,DNM1L,11742435_a_at,4,7.3356218125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,DNM2,11735759_a_at,3,9.3008313125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,EIF4EBP1,11718284_x_at,3,7.181665656250001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,FIS1,11723286_a_at,1,8.260369125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,FKBP8,11743133_a_at,3,7.323035562499999,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,FUNDC1,11731671_at,1,5.975754375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,GABARAP,11715479_a_at,4,11.5422025,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,GABARAPL2,11754495_x_at,4,10.16277484375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,GDAP1,11739561_at,4,4.18915071875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,GIGYF1,11720122_at,5,8.0217145,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,GIGYF2,11739463_a_at,7,5.945856437500001,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,HIF1A,11718757_s_at,8,9.1075626875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,IKBKB,11730928_a_at,11,7.99171890625,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,IL6,11760425_a_at,2,4.50895225,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,INF2,11736439_a_at,5,6.1466808125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,IRF3,11745499_x_at,6,6.44922659375,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,IRF7,11718916_a_at,1,8.71448203125,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,LATS1,11745334_a_at,3,3.0354306875,1,highest outer-training mean; exact ties by lexicographic probe ID
4,3,candidate,LATS2,11755581_a_at,3,6.77401684375,1,highest outer-training mean; exact ties by lexicographic probe ID
