"profile","donor","Gene","common_rank_original","rank_percentile_original","p_value_original","common_adjusted_p_value_original","common_rank_mt_excluded","rank_percentile_mt_excluded","p_value_mt_excluded","common_adjusted_p_value_mt_excluded","rank_percentile_shift"
"official_default","hoa3","NSUN6",85,0.286689419795222,0.992864822218289,0.999999999994531,191,0.648464163822526,0.99813079587502,0.99999999999986,0.361774744027304
"official_default","hoa3","OPA1",229,0.778156996587031,0.999700349840528,0.999999999994531,213,0.723549488054608,0.999214362618581,0.99999999999986,-0.0546075085324232
"official_default","hoa3","OPTN",165,0.559726962457338,0.998553510092255,0.999999999994531,153,0.51877133105802,0.995359011617908,0.99999999999986,-0.0409556313993175
"official_default","hoa3","PARL",219,0.744027303754266,0.999638163517629,0.999999999994531,143,0.484641638225256,0.994345814837197,0.99999999999986,-0.25938566552901
"official_default","hoa3","PDGFB",124,0.419795221843003,0.996273045026253,0.999999999994531,91,0.307167235494881,0.984870625229843,0.99999999999986,-0.112627986348123
"official_default","hoa3","PECAM1",77,0.25938566552901,0.990857204474777,0.999999999994531,23,0.0750853242320819,0.865933753989698,0.99999999999986,-0.184300341296928
"official_default","hoa3","PGF",264,0.897610921501707,0.99993767515117,0.999999999994531,164,0.556313993174061,0.996084145576564,0.99999999999986,-0.341296928327645
"official_default","hoa3","PHB2",266,0.904436860068259,0.999939658383258,0.999999999994531,118,0.399317406143345,0.990944350741509,0.99999999999986,-0.505119453924915
"official_default","hoa3","PHLDA1",32,0.10580204778157,0.944838127397073,0.999999999994531,45,0.150170648464164,0.937419203428205,0.99999999999986,0.0443686006825939
"official_default","hoa3","PIK3R3",127,0.430034129692833,0.996560648137483,0.999999999994531,100,0.337883959044369,0.986701202532166,0.99999999999986,-0.0921501706484642
"official_default","hoa3","PIM1",39,0.129692832764505,0.960996252113713,0.999999999994531,85,0.286689419795222,0.983144012597808,0.99999999999986,0.156996587030717
"official_default","hoa3","PINK1",256,0.870307167235495,0.99991348872273,0.999999999994531,139,0.47098976109215,0.994047525413386,0.99999999999986,-0.399317406143345
"official_default","hoa3","PLAC9",250,0.849829351535836,0.999881169867577,0.999999999994531,223,0.757679180887372,0.999386514439011,0.99999999999986,-0.0921501706484642
"official_default","hoa3","PLAUR",262,0.890784982935154,0.999930477431214,0.999999999994531,271,0.921501706484642,0.999900602365828,0.99999999999986,0.0307167235494881
"official_default","hoa3","PLEKHG2",64,0.215017064846416,0.985812478643928,0.999999999994531,90,0.303754266211604,0.984608002239758,0.99999999999986,0.0887372013651877
"official_default","hoa3","PMAIP1",95,0.320819112627986,0.993898456134477,0.999999999994531,203,0.689419795221843,0.998778034101861,0.99999999999986,0.368600682593857
"official_default","hoa3","PMPCA",273,0.928327645051195,0.999951397925632,0.999999999994531,233,0.791808873720137,0.99950060286718,0.99999999999986,-0.136518771331058
"official_default","hoa3","PMPCB",83,0.279863481228669,0.992608431079177,0.999999999994531,183,0.621160409556314,0.997333060957323,0.99999999999986,0.341296928327645
"official_default","hoa3","PPP1R14A",126,0.426621160409556,0.996536207854925,0.999999999994531,110,0.372013651877133,0.988891845325003,0.99999999999986,-0.0546075085324232
"official_default","hoa3","PRDX1",62,0.208191126279863,0.984379424780889,0.999999999994531,25,0.0819112627986348,0.885349989262003,0.99999999999986,-0.126279863481229
"official_default","hoa3","PRDX2",38,0.126279863481229,0.959369033029366,0.999999999994531,37,0.122866894197952,0.911920404045896,0.99999999999986,-0.00341296928327645
"official_default","hoa3","PRDX3",109,0.368600682593857,0.995300718075498,0.999999999994531,130,0.440273037542662,0.992743303171607,0.99999999999986,0.0716723549488055
"official_default","hoa3","PRDX5",70,0.235494880546075,0.989599213540965,0.999999999994531,44,0.146757679180887,0.933235931561526,0.99999999999986,-0.0887372013651877
"official_default","hoa3","PRKX",167,0.566552901023891,0.998565938762571,0.999999999994531,160,0.542662116040956,0.995950687450847,0.99999999999986,-0.0238907849829352
"official_default","hoa3","RASGEF1B",57,0.191126279863481,0.982088445448342,0.999999999994531,76,0.255972696245734,0.979130224519482,0.99999999999986,0.0648464163822525
"official_default","hoa3","RCAN1",66,0.221843003412969,0.987015339075515,0.999999999994531,150,0.508532423208191,0.995279683600045,0.99999999999986,0.286689419795222
"official_default","hoa3","RELA",259,0.880546075085324,0.999920691872848,0.999999999994531,293,0.996587030716723,0.999999999999652,0.99999999999986,0.116040955631399
"official_default","hoa3","RGS16",134,0.453924914675768,0.99695434570498,0.999999999994531,184,0.62457337883959,0.997394758227945,0.99999999999986,0.170648464163823
"official_default","hoa3","RGS2",130,0.440273037542662,0.996818578394994,0.999999999994531,279,0.948805460750853,0.999949533030055,0.99999999999986,0.508532423208191
"official_default","hoa3","RHEB",159,0.539249146757679,0.998389242538694,0.999999999994531,286,0.972696245733788,0.999972850263121,0.99999999999986,0.433447098976109
"official_default","hoa3","RND1",187,0.63481228668942,0.999206010493282,0.999999999994531,245,0.832764505119454,0.999679149541725,0.99999999999986,0.197952218430034
"official_default","hoa3","RND3",288,0.979522184300341,0.999987273360265,0.999999999994531,261,0.887372013651877,0.999858240788715,0.99999999999986,-0.0921501706484642
"official_default","hoa3","RNPC3",168,0.569965870307167,0.99858634642186,0.999999999994531,217,0.737201365187713,0.999278704901279,0.99999999999986,0.167235494880546
"official_default","hoa3","RPL32P3",185,0.627986348122867,0.999190437393902,0.999999999994531,242,0.822525597269625,0.999649554661015,0.99999999999986,0.194539249146758
"official_default","hoa3","RPS6KA5",207,0.703071672354949,0.999546657393552,0.999999999994531,229,0.778156996587031,0.999464361337179,0.99999999999986,0.0750853242320819
"official_default","hoa3","RPS6KB1",252,0.856655290102389,0.999889587523628,0.999999999994531,276,0.938566552901024,0.999940199515859,0.99999999999986,0.0819112627986348
"official_default","hoa3","RRN3P1",242,0.822525597269625,0.999831259777355,0.999999999994531,211,0.716723549488055,0.999124740074538,0.99999999999986,-0.10580204778157
"official_default","hoa3","SELE",10,0.0307167235494881,0.832202309600528,0.999999999994531,5,0.0136518771331058,0.261868518743725,0.99999999999986,-0.0170648464163822
"official_default","hoa3","SEMA3A",92,0.310580204778157,0.993438548790819,0.999999999994531,73,0.245733788395904,0.974127758847061,0.99999999999986,-0.0648464163822526
"official_default","hoa3","SEMA3G",104,0.351535836177474,0.995175443785886,0.999999999994531,84,0.283276450511945,0.982633060234426,0.99999999999986,-0.068259385665529
"official_default","hoa3","SEMA4A",71,0.238907849829352,0.989819468040717,0.999999999994531,79,0.266211604095563,0.981029045984938,0.99999999999986,0.0273037542662116
"official_default","hoa3","SERPINE1",17,0.0546075085324232,0.889402038647305,0.999999999994531,22,0.0716723549488055,0.855082273606158,0.99999999999986,0.0170648464163822
"official_default","hoa3","SIPA1L2",119,0.402730375426621,0.996101096622664,0.999999999994531,202,0.686006825938567,0.998774100707596,0.99999999999986,0.283276450511945
"official_default","hoa3","SLC25A44",34,0.112627986348123,0.952171162594245,0.999999999994531,59,0.197952218430034,0.960010311028509,0.99999999999986,0.0853242320819113
"official_default","hoa3","SLC26A2",161,0.546075085324232,0.998397271078805,0.999999999994531,147,0.498293515358362,0.994896700842497,0.99999999999986,-0.0477815699658704
"official_default","hoa3","SLC4A7",113,0.382252559726962,0.995608249432669,0.999999999994531,179,0.607508532423208,0.997112588307153,0.99999999999986,0.225255972696246
"official_default","hoa3","SLC5A3",287,0.976109215017065,0.999986002557885,0.999999999994531,274,0.931740614334471,0.999935391652919,0.99999999999986,-0.0443686006825939
"official_default","hoa3","SLC6A6",152,0.515358361774744,0.998059142461818,0.999999999994531,178,0.604095563139932,0.997047498920944,0.99999999999986,0.0887372013651877
"official_default","hoa3","SNORD3A",166,0.563139931740614,0.998562628794747,0.999999999994531,96,0.324232081911263,0.985758045378256,0.99999999999986,-0.238907849829352
"official_default","hoa3","SOD1",78,0.262798634812287,0.991009481979557,0.999999999994531,41,0.136518771331058,0.927295359884571,0.99999999999986,-0.126279863481229
"official_default","hoa3","SOD2",31,0.102389078498294,0.944542770550639,0.999999999994531,80,0.26962457337884,0.981681772280184,0.99999999999986,0.167235494880546
"official_default","hoa3","SOX13",198,0.672354948805461,0.99942794642673,0.999999999994531,170,0.57679180887372,0.996358424066643,0.99999999999986,-0.0955631399317406
"official_default","hoa3","SOX17",145,0.491467576791809,0.997908983459495,0.999999999994531,226,0.767918088737201,0.999423466965724,0.99999999999986,0.276450511945392
"official_default","hoa3","SRGN",147,0.498293515358362,0.997950816424106,0.999999999994531,180,0.610921501706485,0.997133069341414,0.99999999999986,0.112627986348123
"official_default","hoa3","SYBU",157,0.532423208191126,0.998293030275247,0.999999999994531,171,0.580204778156997,0.996513592771721,0.99999999999986,0.0477815699658702
"official_default","hoa3","SYNJ2",19,0.0614334470989761,0.901372485284006,0.999999999994531,21,0.068259385665529,0.854610152310754,0.99999999999986,0.00682593856655291
"official_default","hoa3","SYT11",141,0.477815699658703,0.997667176385134,0.999999999994531,121,0.409556313993174,0.991283429038199,0.99999999999986,-0.068259385665529
"official_default","hoa3","TAGLN",228,0.774744027303754,0.999700179761269,0.999999999994531,224,0.761092150170648,0.999406486201223,0.99999999999986,-0.0136518771331058
"official_default","hoa3","TAX1BP1",283,0.962457337883959,0.999969656150292,0.999999999994531,262,0.890784982935154,0.999859158207324,0.99999999999986,-0.0716723549488054
"official_default","hoa3","TBK1",240,0.815699658703072,0.999812415400339,0.999999999994531,236,0.802047781569966,0.999562810521243,0.99999999999986,-0.0136518771331058
"official_default","hoa3","TCF15",231,0.784982935153584,0.999715964725304,0.999999999994531,132,0.447098976109215,0.993027901515418,0.99999999999986,-0.337883959044369
"official_default","hoa3","TEAD1",205,0.696245733788396,0.999508734185034,0.999999999994531,246,0.83617747440273,0.999683608583026,0.99999999999986,0.139931740614334
"official_default","hoa3","TEAD4",257,0.873720136518771,0.999916439989465,0.999999999994531,194,0.658703071672355,0.998255564867099,0.99999999999986,-0.215017064846416
"official_default","hoa3","TEK",48,0.160409556313993,0.975686005749549,0.999999999994531,27,0.0887372013651877,0.888004045217444,0.99999999999986,-0.0716723549488055
"official_default","hoa3","TFAM",247,0.839590443686007,0.999859769830985,0.999999999994531,154,0.522184300341297,0.995430588837033,0.99999999999986,-0.31740614334471
"official_default","hoa3","THBS1",286,0.972696245733788,0.999984596571764,0.999999999994531,289,0.982935153583618,0.999975655860538,0.99999999999986,0.0102389078498293
"official_default","hoa3","THY1",224,0.761092150170648,0.999695219053801,0.999999999994531,259,0.880546075085324,0.999848044552169,0.99999999999986,0.119453924914676
"official_default","hoa3","TIMP4",197,0.668941979522184,0.999422086151743,0.999999999994531,122,0.41296928327645,0.992004127601577,0.99999999999986,-0.255972696245734
"official_default","hoa3","TIPARP",7,0.0204778156996587,0.724826648379745,0.999999999994531,10,0.0307167235494881,0.547715572382602,0.99999999999986,0.0102389078498294
"official_default","hoa3","TLCD2",291,0.989761092150171,0.999994277757931,0.999999999994531,290,0.986348122866894,0.999987618499552,0.99999999999986,-0.00341296928327639
"official_default","hoa3","TM6SF1",135,0.457337883959044,0.996967180048841,0.999999999994531,158,0.535836177474403,0.995776578096746,0.99999999999986,0.0784982935153584
"official_default","hoa3","TMEM161B-AS1",237,0.805460750853242,0.99977553612096,0.999999999994531,205,0.696245733788396,0.998906955655374,0.99999999999986,-0.109215017064846
"official_default","hoa3","TMEM173",96,0.324232081911263,0.993966216127612,0.999999999994531,131,0.443686006825939,0.99284577340582,0.99999999999986,0.119453924914676
"official_default","hoa3","TNFAIP3",9,0.0273037542662116,0.776120086255859,0.999999999994531,11,0.0341296928327645,0.618304761663591,0.99999999999986,0.0068259385665529
"official_default","hoa3","TNFRSF4",179,0.607508532423208,0.998974617303721,0.999999999994531,148,0.501706484641638,0.994915981072061,0.99999999999986,-0.10580204778157
"official_default","hoa3","TRAP1",120,0.406143344709898,0.99613441212035,0.999999999994531,145,0.491467576791809,0.994784224272484,0.99999999999986,0.0853242320819113
"official_default","hoa3","TRDMT1",139,0.47098976109215,0.997654406470452,0.999999999994531,196,0.665529010238908,0.998520665683208,0.99999999999986,0.194539249146758
"official_default","hoa3","TSC1",209,0.709897610921502,0.999562301565297,0.999999999994531,275,0.935153583617747,0.999939982966551,0.99999999999986,0.225255972696246
"official_default","hoa3","TSC2",182,0.617747440273038,0.999033756560779,0.999999999994531,218,0.74061433447099,0.999360683097417,0.99999999999986,0.122866894197952
"official_default","hoa3","TSPAN13",178,0.604095563139932,0.99893945805451,0.999999999994531,111,0.37542662116041,0.989043207846692,0.99999999999986,-0.228668941979522
"official_default","hoa3","TTC21B",195,0.662116040955631,0.999364164521038,0.999999999994531,251,0.853242320819113,0.999768055510367,0.99999999999986,0.191126279863481
"official_default","hoa3","TXN2",274,0.931740614334471,0.999952008830801,0.999999999994531,113,0.382252559726962,0.990066169948121,0.99999999999986,-0.549488054607508
"official_default","hoa3","ULK1",94,0.31740614334471,0.99374104051075,0.999999999994531,254,0.863481228668942,0.9998311487506,0.99999999999986,0.546075085324232
"official_default","hoa3","UQCRB",60,0.201365187713311,0.983482557655243,0.999999999994531,32,0.10580204778157,0.902601508517398,0.99999999999986,-0.0955631399317406
"official_default","hoa3","UQCRC1",275,0.935153583617747,0.999955295784886,0.999999999994531,260,0.883959044368601,0.999857642605292,0.99999999999986,-0.0511945392491467
"official_default","hoa3","UQCRC2",184,0.62457337883959,0.999077349845155,0.999999999994531,189,0.641638225255973,0.997924076633067,0.99999999999986,0.0170648464163823
"official_default","hoa3","VCAM1",88,0.296928327645051,0.992971953723149,0.999999999994531,75,0.252559726962457,0.978965486308792,0.99999999999986,-0.0443686006825939
"official_default","hoa3","VCAN",44,0.146757679180887,0.96905507436821,0.999999999994531,16,0.0511945392491468,0.818849949844758,0.99999999999986,-0.0955631399317406
"official_default","hoa3","VCP",268,0.911262798634812,0.999945814625582,0.999999999994531,112,0.378839590443686,0.990038548236549,0.99999999999986,-0.532423208191126
